,loss,categorical_crossentropy,val_loss,val_categorical_crossentropy
69,0.06412196904420853,1.3514693975448608,0.05927747115492821,1.2598212957382202
70,0.06383016705513,1.3445162773132324,0.059219054877758026,1.2579967975616455
71,0.06388001143932343,1.34651780128479,0.059178903698921204,1.2549985647201538
72,0.06365704536437988,1.340962290763855,0.059099312871694565,1.2489497661590576
73,0.06379074603319168,1.341760516166687,0.059398453682661057,1.2605031728744507
74,0.0636773556470871,1.3395874500274658,0.05913408845663071,1.2560139894485474
75,0.06347430497407913,1.3336338996887207,0.05892789363861084,1.2476392984390259
76,0.06361907720565796,1.3361464738845825,0.058825258165597916,1.2418065071105957
77,0.06342874467372894,1.331019401550293,0.05937701091170311,1.255574345588684
78,0.0634283572435379,1.3305110931396484,0.059343453496694565,1.2574920654296875
79,0.06329919397830963,1.3284194469451904,0.05862381309270859,1.2358862161636353
80,0.06338218599557877,1.3293770551681519,0.05850475654006004,1.2357323169708252
81,0.06317595392465591,1.3252025842666626,0.05852263793349266,1.233359694480896
82,0.06306789815425873,1.3205891847610474,0.0584455244243145,1.2333669662475586
83,0.06312242150306702,1.3228272199630737,0.05837363004684448,1.2323486804962158
84,0.06317253410816193,1.3222777843475342,0.058234766125679016,1.2263941764831543
85,0.06297268718481064,1.3193949460983276,0.05821073055267334,1.2244089841842651
86,0.06292049586772919,1.315238356590271,0.05875111371278763,1.2400010824203491
87,0.06299926340579987,1.3173987865447998,0.058195363730192184,1.223296046257019
88,0.0628458634018898,1.3135652542114258,0.05816689133644104,1.2234565019607544
89,0.06276921182870865,1.3119572401046753,0.0580049492418766,1.217039942741394
90,0.06264597922563553,1.3083568811416626,0.057890187948942184,1.2186059951782227
91,0.06270484626293182,1.310017704963684,0.05890658125281334,1.2432408332824707
92,0.06253848224878311,1.3065156936645508,0.057897426187992096,1.2140170335769653
93,0.06263881176710129,1.3073230981826782,0.05791454389691353,1.215501070022583
94,0.06249060109257698,1.3038358688354492,0.05816078186035156,1.2186447381973267
95,0.06259015202522278,1.3055322170257568,0.05770941823720932,1.214316725730896
96,0.06242148205637932,1.3020957708358765,0.0575922355055809,1.208155632019043
97,0.06243663281202316,1.3031959533691406,0.05774201825261116,1.212653636932373
98,0.062339309602975845,1.2996110916137695,0.057544611394405365,1.2052650451660156
99,0.06240106746554375,1.3014482259750366,0.057692255824804306,1.205560326576233
